Ratio.H.L.TotProt.R1.LOG2	Ratio.H.L.TotProt.R2.LOG2	Ratio.H.L.TotProt.R3.LOG2	T-test Significant 	Median_Log2.H.M.	p.value	t.statistic	-Log T-test p-value 	T-test q-value 	T-test Difference 	Protein.ID	Protein.Names	Gene.Name
0.0109000001102686	0.0518999993801117	0.0203000009059906		0.0203000009059906	0.155093723915325	2.23377418641689	0.809405777339433	0.238739434215942	0.0277000001321236	B3KUQ5	cDNA FLJ40389 fis, clone TESTI2036691, highly similar to Thioredoxin reductase 2, mitochondrial (EC 1.8.1.9)	NA
-0.153699994087219	0.190799996256828	0.0203000009059906		0.0203000009059906	0.0130590535856289	-8.66478584720773	0.0628831263468911	0.901287426542474	0.0191333343585332	Q5W009	RNA binding motif protein 17, isoform CRA_a	RBM17
0.0203999988734722	-0.0780000016093254	0.11879999935627		0.0203999988734723	0.753898733880514	0.359083682417044	0.122686986053941	0.806005745973751	0.0203999988734722	A0A024R157	UDP-glucose ceramide glucosyltransferase, isoform CRA_a	UGCG
-0.00700000021606684	0.0208000000566244	0.126499995589256		0.0208000000566244	0.0130590535856289	-8.66478584720773	0.43286734384934	0.457897369101275	0.0467666651432713	Q9GZN8	UPF0687 protein C20orf27	C20orf27
0.0209999997168779	0.344900012016296	-0.0390000008046627		0.0209999997168779	0.0130590535856289	-8.66478584720773	0.339856927481491	0.542666350402022	0.108966670309504	P82930	28S ribosomal protein S34, mitochondrial	MRPS34
0.0211999993771315	-0.0428999997675419	0.0852999985218048		0.0211999993771314	0.0130590535856289	-8.66478584720773	0.20442109372295	0.695775043652644	0.0211999993771315	V9GY01	Chromosome 15 open reading frame 23, isoform CRA_d	KNSTRN
-0.00120000005699694	0.0218000002205372	0.164299994707108		0.0218000002205372	0.355923123950369	1.19073067603153	0.448643795424583	0.446145584295032	0.0616333316235493	B4E1E2	Hepatocyte growth factor-regulated tyrosine kinase substrate	NA
-0.0227000005543232	0.021849999204278	0.0663999989628792		0.021849999204278	0.0130590535856289	-8.66478584720773	0.314195307428772	0.567670853255122	0.021849999204278	Q6URC4	Diaphanous 1	NA
0.220899999141693	-0.177000001072884	0.0219499990344048		0.0219499990344045	0.866091821078502	0.191095820724675	0.0624360626318584	0.901848713427284	0.0219499990344048	A0A024R6W4	Lin-10 homolog (C. elegans), isoform CRA_b	LIN10
0.0221500005573034	0.067500002682209	-0.023199999704957		0.022150001488626	0.486644276678337	0.84597413354545	0.312788375176433	0.568732874622913	0.0221500011781851	B4DXF5	cDNA FLJ51370, highly similar to Kelch-like protein 11	NA
0.0223499983549118	0.113899998366833	-0.0692000016570091		0.0223499983549119	0.0130590535856289	-8.66478584720773	0.146584658921883	0.771552208474883	0.0223499983549118	P83876	Thioredoxin-like protein 4A	TXNL4A
0.0226000007241964	-0.0560999996960163	0.122699998319149		0.0226000007241964	0.0130590535856289	-8.66478584720773	0.205142120387059	0.694923262234904	0.0297333331157764	Q6IBR2	FARSLA protein	FARSLA
0.0229000002145767	-0.0292000006884336	0.0799999982118607		0.0229000002145767	0.517497677429788	0.779044942177211	0.286091595014388	0.59846982978049	0.0245666659126679	E5RJR5	S-phase kinase-associated protein 1	SKP1
-0.0522000007331371	0.266799986362457	0.0229000002145767		0.0229000002145767	0.0130590535856289	-8.66478584720773	0.303296382413938	0.578658330887005	0.0791666619479656	Q5UIP0-2	Isoform 2 of Telomere-associated protein RIF1	RIF1
0.0230000000447035	0.0243999995291233	-0.0287999995052814		0.0230000000447035	0.7570525912331	0.354191282016398	0.120873949708663	0.808364810659757	0.00620000002284845	B2RDE8	cDNA, FLJ96580, highly similar to Homo sapiens hepatoma-derived growth factor (high-mobility group protein 1-like) (HDGF), mRNA	NA
-0.46900001168251	0.764299988746643	0.0230000000447035		0.0230000000447035	0.0130590535856289	-8.66478584720773	0.0995607250692656	0.841632292013039	0.106099992369612	Q3YEC7	Rab-like protein 6	RABL6
-0.0118000004440546	0.0386999994516373	0.0230999998748302		0.0230999998748302	0.0130590535856289	-8.66478584720773	0.419782402135648	0.468949014723586	0.0166666662941376	Q6P3W7	SCY1-like protein 2	SCYL2
0.0680999979376793	0.00120000005699694	0.023199999704957		0.023199999704957	0.257784771427701	1.56626530186499	0.588742744572769	0.349723906223848	0.0308333325665444	A0A024R324	Ras homolog gene family, member A, isoform CRA_a	RHOA
0.0232999995350838	-0.0970999971032143	0.209800004959106		0.0232999995350838	0.662065653983448	0.50778445423207	0.179098941453159	0.728670711176984	0.045333335796992	B7Z6D1	cDNA FLJ57430, highly similar to DNA-directed RNA polymerase II 33 kDa polypeptide (EC 2.7.7.6)	NA
-0.483000010251999	0.461499989032745	0.0232999995350838		0.0232999995350838	0.0130590535856289	-8.66478584720773	0.000675717735726245	0.99903068173586	0.00059999277194341	Q8IY81	pre-rRNA processing protein FTSJ3	FTSJ3
0.0233500003814697	0.113499999046326	-0.0667999982833862		0.0233500003814699	0.0130590535856289	-8.66478584720773	0.156377948254542	0.758968976824776	0.0233500003814697	Q9Y5L0-3	Isoform 3 of Transportin-3	TNPO3
0.0700000002980232	0.00529999984428287	0.0234999991953373		0.0234999991953373	0.229464658800388	1.70961121134141	0.639284193875732	0.318821994920936	0.0329333331125478	A0A0S2Z591	HCLS1 associated protein X-1 isoform 1 (Fragment)	HAX1
0.0236999988555908	-0.0529000014066696	0.100299999117851		0.0236999988555907	0.0130590535856289	-8.66478584720773	0.190001299355135	0.71506375995673	0.0236999988555908	Q02127	Dihydroorotate dehydrogenase (quinone), mitochondrial	DHODH
0.0559000000357628	0.023700000718236	-0.10249999910593		0.023700000718236	0.889020810312451	-0.157923813167777	0.051088072890207	0.919367107412597	-0.00763333278397719	P49321	Nuclear autoantigenic sperm protein	NASP
0.0271000005304813	0.0205000005662441	0.0238000005483627	+	0.0238000005483627	0.00634749377157227	12.4917607252429	2.19739771664682	0.0405023943602231	0.0238000005483627	B7Z2Y2	Conserved oligomeric Golgi complex subunit 2	COG2
0.023199999704957	0.0238999985158443	0.0245999991893768	+	0.0238999994471669	0.000285819922779695	59.137183697631	3.54390749116828	0.0132562825053386	0.0238999991367261	K7EQ02	DAZ-associated protein 1 (Fragment)	DAZAP1
0.024100000038743	-0.231700003147125	0.292100012302399		0.024100000038743	0.8694214319061	0.18626075312452	0.0607696583206637	0.904579908831389	0.0281666697313388	A8K8N3	cDNA FLJ78740, highly similar to Homo sapiens sperm associated antigen 5 (SPAG5), mRNA	NA
0.1266999989748	0.0243999995291233	-0.200499996542931		0.0243999995291233	0.880379171580067	-0.170392878399736	0.0553302407380026	0.913872303691654	-0.0164666660130024	O75191	Xylulose kinase	XYLB
0.0243999995291233	0.09009999781847	-0.351599991321564		0.0243999995291233	0.0130590535856289	-8.66478584720773	0.205022941334363	0.694962713015122	-0.0790333313246568	Q86SZ7	Full-length cDNA clone CS0DJ015YJ12 of T cells (Jurkat cell line) of Homo sapiens (human)	PSME2
0.185900002717972	0.000199999994947575	0.0247000008821487		0.0247000008821487	0.351021453097258	1.20634354834327	0.454666340294695	0.441362927273605	0.0702666678650227	J3KMZ7	Integrator complex subunit 2	INTS2
0.0247499980032444	0.115099996328354	-0.0656000003218651		0.0247499980032445	0.0130590535856289	-8.66478584720773	0.166264008389867	0.746355495822475	0.0247499980032444	Q96JH7	Deubiquitinating protein VCIP135	VCPIP1
0.0458000004291534	0.0249000005424023	-0.0553000010550022		0.0249000005424023	0.0130590535856289	-8.66478584720773	0.0540353751616566	0.915367649341489	0.00513333330551783	Q13084	39S ribosomal protein L28, mitochondrial	MRPL28
0.0412000007927418	-0.0793000012636185	0.025000000372529		0.025000000372529	0.0130590535856289	-8.66478584720773	0.0369233262609259	0.939599015158258	-0.00436666669944922	Q5T280	Putative methyltransferase C9orf114	SPOUT1
-0.00740000000223517	0.0549000017344952	0.0252000000327826		0.0252000000327826	0.310317140339335	1.34697318218078	0.508194257976274	0.402539568392275	0.0242333339216808	A0A024RB77	Cyclin-dependent kinase 2, isoform CRA_b	CDK2
0.0255999993532896	0.061999998986721	-0.0197999998927116		0.0255999993532896	0.440303650671862	0.955149386444519	0.356247713677236	0.528199318519229	0.022599999482433	H7BXI1	Extended synaptotagmin-2 (Fragment)	ESYT2
0.0256999991834164	0.0063999998383224	0.093800000846386		0.0256999991834164	0.254228450548912	1.58312434748475	0.59477585156905	0.345907430351962	0.0419666666227082	O14737	Programmed cell death protein 5	PDCD5
0.00749999983236194	0.0256999991834164	0.0606000013649464		0.0256999991834164	0.0130590535856289	-8.66478584720773	0.738588035615386	0.26805874377137	0.0312666667935749	Q567R6	Single-stranded DNA binding protein 1	SSBP1
0.0883999988436699	0.0258000008761883	0.0212999992072582		0.0258000008761883	0.172327799245671	2.08567455355718	0.763644661184376	0.257385742738174	0.0451666663090388	P48047	ATP synthase subunit O, mitochondrial	ATP5O
0.025900000706315	0.0353999994695187	-0.013399999588728		0.025900000706315	0.397023290419931	1.06891688404525	0.401184015644491	0.486073468902485	0.0159666668623686	A0A024R7V6	RAB2, member RAS oncogene family, isoform CRA_a	RAB2
0.025900000706315	-0.00980000011622906	0.0756999999284744		0.025900000706315	0.0130590535856289	-8.66478584720773	0.465374946828392	0.43402390396349	0.0306000001728535	Q4G148-2	Isoform 2 of Glucoside xylosyltransferase 1	GXYLT1
0.0262499991804361	0.0747999995946884	-0.022299999371171		0.0262500001117587	0.447883789132262	0.936484745138687	0.348834651880887	0.534911365429788	0.0262499998013179	B7ZL25	VARS2 protein	VARS2
0.069300003349781	0.0262500010430813	-0.0167999994009733		0.0262500019744038	0.401644398339986	1.05612858689607	0.396158280770895	0.490909899785904	0.026250001663963	A0A024R3V4	Peptidyl-prolyl cis-trans isomerase	PPIL3
0.00970000028610229	0.0318000018596649	0.0263999998569489		0.0263999998569489	0.0130590535856289	-8.66478584720773	1.11585488926245	0.145174549668533	0.0226333340009054	Q9Y263	Phospholipase A-2-activating protein	PLAA
0.147100001573563	0.0063999998383224	0.0266999993473291		0.0266999993473291	0.0130590535856289	-8.66478584720773	0.516065875144035	0.397829053480887	0.0600666669197381	Q15643	Thyroid receptor-interacting protein 11	TRIP11
0.0337999984622002	0.0267999991774559	-0.0244999993592501		0.0267999991774559	0.579857186476515	0.654764922464445	0.236678956027441	0.65480123395674	0.0120333327601353	O76071	Probable cytosolic iron-sulfur protein assembly protein CIAO1	CIAO1
-0.00109999999403954	0.0549000017344952	0.0269000008702278		0.0269000008702278	0.0130590535856289	-8.66478584720773	0.62339127489786	0.327858256457537	0.0269000008702278	Q7KZN9-2	Isoform 2 of Cytochrome c oxidase assembly protein COX15 homolog	COX15
0.0270000007003546	0.033100001513958	0.0208999998867512		0.0270000007003546	0.0130590535856289	-8.66478584720773	1.78010355259817	0.0606356828977504	0.0270000007003546	Q3ZCM7	Tubulin beta-8 chain	TUBB8
0.0271000005304813	0.108300000429153	-0.0540999993681908		0.0271000005304811	0.621636648265744	0.5780613037255	0.206463389846753	0.692963126305397	0.0271000005304813	M0R0P8	Unconventional myosin-IXb	MYO9B
0.0461000017821789	-0.09009999781847	0.0271000005304813		0.0271000005304813	0.0130590535856289	-8.66478584720773	0.0424531232517144	0.932166716296322	-0.00563333183526993	Q96EV2	RNA-binding protein 33	RBM33
0.0272000003606081	0.0842999964952469	-0.0794000029563904		0.0272000003606081	0.844204282520097	0.223052038916772	0.0735524490660783	0.883911232413688	0.0106999979664882	E9PC15	Acylglycerol kinase, mitochondrial	AGK
0.0274999998509884	-0.0901999995112419	0.0383000001311302		0.0274999998509884	0.0130590535856289	-8.66478584720773	0.0646991951253379	0.898440402476246	-0.00813333317637444	P61160	Actin-related protein 2	ACTR2
0.0274999998509884	0.0219999998807907	0.235300004482269		0.0274999998509884	0.0130590535856289	-8.66478584720773	0.510195369701218	0.401502829729518	0.0949333347380161	Q8NCK5	cDNA FLJ90195 fis, clone MAMMA1001310	NA
0.0277999993413687	0.0255999993532896	0.133799999952316		0.0277999993413687	0.222640163509204	1.74762262706848	0.652396488188483	0.311538025675576	0.0623999995489915	E7EUN9	tRNA-dihydrouridine(20) synthase [NAD(P)+]-like	DUS2
0.0278999991714954	-0.0577000007033348	0.123700000345707		0.0278999991714954	0.0130590535856289	-8.66478584720773	0.214053942305199	0.683486597477983	0.0312999996046225	Q549N5	Signal recognition particle receptor beta subunit	SRPRB
0.0280000008642673	-0.00999999977648258	0.129800006747246		0.0280000008642673	0.0130590535856289	-8.66478584720773	0.44468499744251	0.449087593534892	0.0492666692783435	Q04721	Neurogenic locus notch homolog protein 2	NOTCH2
0.0245999991893768	0.0320000015199184	0.0283000003546476	+	0.0283000003546476	0.00564959124720624	13.2478440624706	2.2479829726519	0.0387209724874349	0.0283000003546476	A0A024QZM6	SEC24 related gene family, member C (S. cerevisiae), isoform CRA_a	SEC24C
0.0283000003546476	0.0414999984204769	-0.0841000005602837		0.0283000003546476	0.915718651343333	-0.119617425430874	0.0382379400198366	0.937883475670712	-0.0047666672617197	B4DY09	Interleukin enhancer-binding factor 2	ILF2
0.0284000001847744	-0.0287999995052814	0.150099992752075		0.0284000001847744	0.0130590535856289	-8.66478584720773	0.35259687776452	0.531413157345666	0.0498999978105227	Q6IAP9	PRPF4 protein	PRPF4
0.0284000001847744	0.0863000005483627	-0.0295000001788139		0.0284000001847744	0.0130590535856289	-8.66478584720773	0.31422343596386	0.567670853255122	0.0284000001847744	Q9NSE4	Isoleucine--tRNA ligase, mitochondrial	IARS2
0.088299997150898	0.0285999998450279	-0.0577000007033348		0.0285999998450279	0.0130590535856289	-8.66478584720773	0.162879016663113	0.75091790681283	0.0197333320975304	V9HWF2	Malate dehydrogenase	HEL-S-32
0.0397999994456768	-0.299299985170364	0.0287999995052814		0.0287999995052814	0.560855667997401	-0.691264966321359	0.251148886795599	0.636996677051198	-0.0768999954064687	A8K0F7	cDNA FLJ76587, highly similar to Homo sapiens vitamin K epoxide reductase complex, subunit 1-like 1 (VKORC1L1), mRNA	NA
0.177799999713898	-0.120200000703335	0.0287999995052814		0.0287999995052815	0.769637645258167	0.334785653229962	0.113713697820493	0.819202984573191	0.0287999995052814	A0A024R1Z1	Cell division cycle 34, isoform CRA_a	CDC34
0.0288999993354082	0.0803999975323677	-0.0227000005543232		0.0288999993354082	0.434409359819658	0.969903477623391	0.362100825973885	0.52308935142916	0.0288666654378176	A0A024R3P1	Degenerative spermatocyte homolog 1, lipid desaturase (Drosophila), isoform CRA_a	DEGS1
0.0288999993354082	-0.00970000028610229	0.0926000028848648		0.0288999993354082	0.0130590535856289	-8.66478584720773	0.471217688615178	0.429499646260729	0.0372666673113902	Q9H974	Queuine tRNA-ribosyltransferase accessory subunit 2	QTRT2
0.0291000008583069	0.0163000002503395	0.124099999666214		0.0291000008583069	0.0130590535856289	-8.66478584720773	0.62258219684878	0.328116517978532	0.0565000002582868	Q9NWU2	Glucose-induced degradation protein 8 homolog	GID8
-0.0732999965548515	0.0291999988257885	0.131699994206429		0.0291999988257887	0.0130590535856289	-8.66478584720773	0.173554245912404	0.736450304169166	0.0291999988257885	Q53G62	Mitochondrial ribosomal protein S28 variant (Fragment)	NA
-0.108199998736382	0.329600006341934	0.0292000006884336		0.0292000006884336	0.0130590535856289	-8.66478584720773	0.233290285445516	0.658478126194539	0.0835333360979954	Q9BQG0	Myb-binding protein 1A	MYBBP1A
0.0292500033974648	0.144800007343292	-0.0863000005483627		0.0292500033974646	0.703876414607339	0.438446475776174	0.152503586831827	0.763688756683544	0.0292500033974648	P32929-2	Isoform 2 of Cystathionine gamma-lyase	CTH
-0.0493000000715256	0.0295000001788139	0.030799999833107		0.0295000001788139	0.9025752566678	0.138437957275857	0.0445165764661387	0.928881470178725	0.00366666664679845	A0A0S2Z5H3	Clathrin interactor 1 isoform 2 (Fragment)	CLINT1
0.150999993085861	-0.024100000038743	0.029899999499321		0.029899999499321	0.418970109300585	1.0096059756178	0.377816959918811	0.507962813075808	0.0522666641821464	G8JLQ3	Biogenesis of lysosome-related organelles complex 1 subunit 1	BLOC1S1
0.0346999987959862	0.0253999996930361	0.0300500001758337	+	0.0300499992445112	0.00788739666528918	11.1931463396355	2.10306632648316	0.0435636139069836	0.030049999554952	B4DUD5	cDNA FLJ58787, highly similar to Cleavage stimulation factor 64 kDa subunit	NA
0.0300500020384789	0.137600004673004	-0.0775000005960464		0.0300500020384788	0.0130590535856289	-8.66478584720773	0.169904104288079	0.741235122097613	0.0300500020384789	Q9NQ29	Putative RNA-binding protein Luc7-like 1	LUC7L
0.0300999991595745	0.0797000005841255	-0.135900005698204		0.0300999991595745	0.906052300061496	-0.133452353287281	0.0428467328170603	0.931679790989145	-0.00870000198483467	A0A024R9Z0	NADH dehydrogenase (Ubiquinone) 1 alpha subcomplex, 4, 9kDa, isoform CRA_b	NDUFA4
0.137299999594688	-0.0615000016987324	0.0300999991595745		0.0300999991595745	0.601492736034136	0.614474243009692	0.220769613077806	0.675212192171645	0.0352999990185102	B2R6N9	cDNA, FLJ93042, highly similar to Homo sapiens signal sequence receptor, alpha (translocon-associated protein alpha) (SSR1), mRNA	NA
0.0300999991595745	-0.032200001180172	0.0812999978661537		0.0300999991595745	0.505556146381649	0.804465606681702	0.296230605236861	0.586550525600308	0.0263999986151854	B3KX11	T-complex protein 1 subunit gamma	NA
0.0301499981433153	0.0904999971389771	-0.0302000008523464		0.0301499981433154	0.0130590535856289	-8.66478584720773	0.320497766240343	0.561545984081307	0.0301499981433153	Q658Y4	Protein FAM91A1	FAM91A1
