Ratio.M.L.TotProt.R1.LOG2	Ratio.M.L.TotProt.R2.LOG2	Ratio.M.L.TotProt.R3.LOG2	T-test Significant 	Median_Log2.E.M.	p.value	t.statistic	-Log T-test p-value 	T-test q-value 	T-test Difference 	Protein.ID	Protein.Names	Gene.Name
-0.275099992752075	-0.116999998688698	-0.0674000009894371		-0.116999998688698	0.134305062446145	-2.44575735123265	0.871907617220356	0.175184978159703	-0.153166664143403	A8K7S0	cDNA FLJ75478, highly similar to Homo sapiens splicing factor 4 (SF4), transcript variant a, mRNA	NA
-0.28099998831749	-0.116999998688698	-0.0211999993771315		-0.116999998688698	0.206791947810875	-1.84212866235954	0.684466376269858	0.251958497322906	-0.13973332879444	O75616	GTPase Era, mitochondrial	ERAL1
0.110299997031689	-0.720700025558472	-0.116700001060963		-0.116700001060963	0.431463701449229	-0.977358234525894	0.365055735113048	0.479289721284521	-0.242366676529249	Q8NI27	THO complex subunit 2	THOC2
-0.116149999201298	-0.183400005102158	-0.0489000007510185		-0.116150002926588	0.0959341175999303	-2.99148996074245	1.0180269067501	0.132778006824071	-0.116150001684825	Q99426-2	Isoform 2 of Tubulin-folding cofactor B	TBCB
-0.116149999201298	-0.0242999996989965	-0.208000004291534		-0.116150001995265	0.159900205209326	-2.19028524469834	0.796150975049384	0.203037182775355	-0.116150001063943	E9PRF4	Histone-lysine N-methyltransferase (Fragment)	SETDB1
-0.16609999537468	-0.0631000027060509	-0.114599995315075		-0.114599999040365	0.0612020055210129	-3.85423368958575	1.21323433815664	0.0935750733723814	-0.114599997798602	B3KS62	cDNA FLJ35573 fis, clone SPLEN2005927, highly similar to Tripartite motif-containing protein 4	NA
-0.0115000000223517	-0.114450000226498	-0.217399999499321		-0.114449999760836	0.194026158841255	-1.9255290433761	0.712139723409525	0.238710971952809	-0.114449999916057	B2RUU3	Dedicator of cytokinesis 1	DOCK1
-0.114399999380112	-0.100500002503395	-0.182799994945526		-0.114399999380112	0.0348973354438827	-5.21194418541905	1.45720773197149	0.0615178157667507	-0.132566665609678	B2RCD8	cDNA, FLJ96012, highly similar to Homo sapiens interferon regulatory factor 2 binding protein 1 (IRF2BP1), mRNA	NA
-0.101400002837181	-0.234500005841255	-0.113799996674061		-0.113799996674061	0.0716836577832441	-3.53111428575507	1.14457984333842	0.105324609205858	-0.149900001784166	Q9H444	Charged multivesicular body protein 4b	CHMP4B
-0.11370000243187	0.352699995040894	-0.179299995303154		-0.11370000243187	0.916273520758101	0.118824341593322	0.037974863860398	0.929022677426827	0.0198999991019567	D3DN44	HCG2023567, isoform CRA_a	hCG_2023567
-0.113600000739098	-0.214900001883507	-0.0986000001430511		-0.113600000739098	0.0599595505592609	-3.89786651548636	1.22214163155695	0.0920974379538339	-0.142366667588552	P62136	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit	PPP1CA
-0.113600000739098	-0.13570000231266	-0.0364999994635582		-0.113600000739098	0.0868361781297186	-3.16838001046607	1.06129930311751	0.122571131239693	-0.0952666675051053	Q6PKG0	La-related protein 1	LARP1
-0.158500000834465	-0.113499999046326	-0.0297999996691942		-0.113499999046326	0.116461550437428	-2.66785316410869	0.93381743258226	0.155799268457355	-0.100599999849995	B5BUI8	Dual specificity phosphatase 3 (Fragment)	DUSP3
-0.112899996340275	-0.167300000786781	-0.0584999993443489		-0.112900000065565	0.0694277086900067	-3.59464216352159	1.15846715984012	0.102687397194879	-0.112899998823802	A8MXP9	Matrin-3	MATR3
-0.112449996173382	-0.102899998426437	-0.122000001370907	+	-0.112449999898672	0.00239554295393897	-20.3946683884681	2.62059602794358	0.0145522843855984	-0.112449998656909	A0A024R0R6	Symplekin, isoform CRA_a	SYMPK
-0.112300001084805	-0.204600006341934	-0.0821999981999397		-0.112300001084805	0.0688031766266713	-3.61275881555694	1.16239151094611	0.102068675190893	-0.133033335208893	Q53F20	Acidic (Leucine-rich) nuclear phosphoprotein 32 family, member E variant (Fragment)	NA
-0.0617999993264675	-0.126000002026558	-0.112099997699261		-0.112099997699261	0.0360099529103009	-5.12633082578623	1.44357744656583	0.0630020392369344	-0.0999666663507621	Q13867	Bleomycin hydrolase	BLMH
-0.112000003457069	-0.136899992823601	-0.0423999987542629		-0.112000003457069	0.0753550813716924	-3.43366882068986	1.12288745848163	0.109473296527636	-0.0970999983449777	P17987	T-complex protein 1 subunit alpha	TCP1
-0.210299998521805	-0.111800000071526	0.218199998140335		-0.111800000071526	0.814289419593771	-0.267283962802715	0.0892212081420634	0.837191279386877	-0.0346333334843318	Q9H0A8	COMM domain-containing protein 4	COMMD4
-0.111100003123283	-0.201700001955032	-0.068000003695488		-0.111100003123283	0.0843356995868916	-3.22170559496749	1.07398855143247	0.119767918552903	-0.126933336257935	Q15643	Thyroid receptor-interacting protein 11	TRIP11
-0.113600000739098	-0.111049994826317	-0.108499996364117	+	-0.111049998551607	0.000175714765457202	-75.4290488907869	3.75519173313617	0.0049777078838196	-0.111049997309844	B4DDF7	cDNA FLJ53296, highly similar to Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	NA
0.0612999983131886	-0.111000001430511	-0.239800006151199		-0.111000001430511	0.383830783662899	-1.1063732799523	0.415860197295137	0.433046363326251	-0.0965000030895074	A0A024R983	TROVE domain family, member 2, isoform CRA_b	TROVE2
-0.210299998521805	-0.110799998044968	-0.0696000009775162		-0.110799998044968	0.089276571681195	-3.11841449257406	1.04926249548367	0.12521694092321	-0.130233332514763	Q9NTZ6	RNA-binding protein 12	RBM12
-0.110699996352196	-0.0489000007510185	-0.143700003623962		-0.110699996352196	0.0679208577664177	-3.63876283547495	1.16799683891196	0.101081869207278	-0.101100000242392	Q9NPE3	H/ACA ribonucleoprotein complex subunit 3	NOP10
-0.215399995446205	-0.11064999550581	-0.0059000002220273		-0.110649997834116	0.208804070186543	-1.82960785179013	0.680261035857582	0.254168208581141	-0.110649997058014	E7EMN2	Methyltransferase-like protein 5	METTL5
-0.225500002503395	-0.062100000679493	-0.110600002110004		-0.110600002110004	0.111410957101337	-2.7395754523238	0.953072094915227	0.150219987158321	-0.132733335097631	A0A024QYR8	Transmembrane 9 superfamily member	TM9SF2
0.0961999967694283	-0.403200000524521	-0.110600002110004		-0.110600002110004	0.438016387476708	-0.960849201184618	0.358509640962607	0.485410499949871	-0.139200001955032	P49756	RNA-binding protein 25	RBM25
-0.151399999856949	0.0769999995827675	-0.110299997031689		-0.110299997031689	0.473468867905795	-0.87587172308665	0.324708571974774	0.51852738933826	-0.0615666657686234	P14854	Cytochrome c oxidase subunit 6B1	COX6B1
0.173899993300438	-0.394499987363815	-0.110299997031689		-0.110299997031688	0.570698535628742	-0.672220990262239	0.243593241817896	0.611923618290388	-0.110299997031689	Q9P0U4	CXXC-type zinc finger protein 1	CXXC1
0.0546999983489513	-0.155200004577637	-0.10980000346899		-0.10980000346899	0.38624500178431	-1.09941030477898	0.413137127532224	0.435482310466226	-0.0701000032325586	P61962	DDB1- and CUL4-associated factor 7	DCAF7
-0.10979999601841	-0.124899998307228	-0.094700001180172	+	-0.1097999997437	0.00624517516209137	-12.5946487628476	2.20445536651754	0.0221632312672193	-0.109799998501937	H7C170	Probable 18S rRNA (guanine-N(7))-methyltransferase (Fragment)	BUD23
-0.358200013637543	-0.109650008380413	0.138899996876717		-0.109650008380413	0.524642042131477	-0.76410936048363	0.280136910211316	0.567770899779249	-0.109650008380413	Q5SWX8-4	Isoform 4 of Protein odr-4 homolog	ODR4
-0.0427000001072884	-0.159199997782707	-0.109600000083447		-0.109600000083447	0.091416784039792	-3.07617606032796	1.03897406087969	0.127429571661029	-0.103833332657814	Q6FGX9	Adenylate kinase isoenzyme 1	AK1
0.0716999992728233	-0.109300002455711	-0.310499995946884		-0.109300002455711	0.403445669918752	-1.05118854556185	0.394214941346207	0.452312021313576	-0.116033333043257	P21964-2	Isoform Soluble of Catechol O-methyltransferase	COMT
-0.10894999653101	0.0423000007867813	-0.260199993848801		-0.10894999653101	0.338433923576427	-1.24764914262888	0.470526113772376	0.387722620133753	-0.10894999653101	A0A024R9N3	ER membrane protein complex subunit 4	TMEM85
-0.0566000007092953	-0.160699993371964	-0.108649998903275		-0.10864999704063	0.0687090252132539	-3.61551063171332	1.16298621820149	0.101958537746098	-0.108649997661511	A0A024R2X6	Ubiquitin specific peptidase 4 (Proto-oncogene), isoform CRA_b	USP4
-0.108599998056889	-0.0480999983847141	-0.150700002908707		-0.108599998056889	0.0750616586841637	-3.44120298049452	1.12458184452798	0.10917090392431	-0.102466666450103	Q53EQ3	Gamma-tubulin complex component (Fragment)	NA
-0.218700006604195	-0.108400002121925	0.486799985170364		-0.108400002121925	0.830686346596685	0.242953372617282	0.0805629276669958	0.851129407947511	0.0532333254814148	P53814-5	Isoform B2 of Smoothelin	SMTN
-0.108150005340576	-0.095600001513958	-0.120700001716614	+	-0.108150001615286	0.00445862585434661	-14.9259996911482	2.35079897986643	0.0188108035082052	-0.108150002857049	Q8NFJ9-3	Isoform 2 of Bardet-Biedl syndrome 1 protein	BBS1
-0.289400011301041	-0.10809999704361	0.0718000009655952		-0.10809999704361	0.407111816866389	-1.04120990978744	0.390286291564602	0.455598691908419	-0.108566669126352	Q9Y6A5	Transforming acidic coiled-coil-containing protein 3	TACC3
-0.112700000405312	-0.103299997746944	-0.107999995350838	+	-0.107999999076128	0.000630690361577962	-39.8003048330462	3.20018379601276	0.00856701701814552	-0.107999997834365	Q99627-2	Isoform 2 of COP9 signalosome complex subunit 8	COPS8
-0.244699999690056	-0.107400000095367	0.0328000001609325		-0.107400000095367	0.315295526456051	-1.32860962469131	0.501282192110943	0.364246766314233	-0.106433333208164	A0A024R9C1	Polyadenylate-binding protein	PABPC1
-0.0441999994218349	-0.122400000691414	-0.107400000095367		-0.107400000095367	0.0624488285272354	-3.81172218719626	1.20447570461275	0.0950090464996696	-0.0913333334028721	P50402	Emerin	EMD
-0.10700000077486	-0.0540000014007092	-0.180399999022484		-0.10700000077486	0.0899315407459322	-3.10533585124646	1.04608796601349	0.125899240062397	-0.113800000399351	Q8NBJ5	Procollagen galactosyltransferase 1	COLGALT1
-0.177100002765656	-0.106700003147125	-0.0176999997347593		-0.106700003147125	0.161164859762476	-2.17913952903405	0.792729647022438	0.204237872733977	-0.100500001882513	Q01085-2	Isoform 2 of Nucleolysin TIAR	TIAL1
0.0399999991059303	-0.252900004386902	-0.106450006365776		-0.106450002640486	0.335077038522314	-1.25897446801276	0.474855339506087	0.384306715120086	-0.106450003882249	Q8IUV3	IFT74 protein (Fragment)	IFT74
0.0362000018358231	-0.106100000441074	-0.167899996042252		-0.106100000441074	0.319944328507868	-1.3117782329839	0.494925585122694	0.368933776593369	-0.079266664882501	V9HWC7	Epididymis secretory sperm binding protein Li 128m	HEL-S-128m
-0.324400007724762	-0.0195000004023314	-0.105599999427795		-0.105599999427795	0.240532731331739	-1.65099733351708	0.618825818255486	0.287125434488915	-0.14983333585163	Q9UQ90	Paraplegin	SPG7
-0.00609999988228083	-0.203899994492531	-0.104999996721745		-0.104999997187406	0.207311369232286	-1.83888104022983	0.683376879258722	0.252531285338266	-0.104999997032185	A0A024R3W5	Solute carrier family 39 (Zinc transporter), member 10, isoform CRA_a	SLC39A10
-0.270900011062622	-0.103000000119209	-0.104999996721745		-0.104999996721745	0.103036355764982	-2.86922819330254	0.987009510065044	0.140556520466249	-0.159633335967859	B4E2D6	cDNA FLJ61066, highly similar to Segment polarity protein dishevelled homolog DVL-2	NA
-0.0146000003442168	-0.10419999808073	-0.202099993824959		-0.10419999808073	0.186866631080413	-1.97558640196015	0.728468250099177	0.23159341827825	-0.106966664083302	Q9NYL2	Mitogen-activated protein kinase kinase kinase 20	MAP3K20
-0.0551999993622303	-0.12559999525547	-0.104099996387959		-0.104099996387959	0.0448929881756835	-4.55924056063167	1.34782148610882	0.0742865469443555	-0.094966663668553	V9HWH7	Epididymis secretory sperm binding protein Li 70p	HEL-S-70p
-0.103399999439716	-0.138300001621246	-0.0684999972581863		-0.103399999439716	0.0359395205466339	-5.13163442227416	1.44442772093705	0.0629003023623611	-0.103399999439716	Q08722-2	Isoform OA3-293 of Leukocyte surface antigen CD47	CD47
0.24040000140667	-0.446200013160706	-0.102900005877018		-0.102900005877018	0.655384815383468	-0.519161184085998	0.183503625009726	0.692005286511098	-0.102900005877018	P16402	Histone H1.3	HIST1H1D
-0.117700003087521	-0.0874999985098839	-0.102600000798702	+	-0.102600000798702	0.00714275034103996	-11.7687673710852	2.14613452948032	0.0236305407399504	-0.102600000798702	Q86YP4-2	Isoform 2 of Transcriptional repressor p66-alpha	GATAD2A
-0.102399997413158	0.0310999993234873	-0.23589999973774		-0.102400000207126	0.315310662306809	-1.32855433466226	0.501261339626647	0.364246766314233	-0.102399999275804	M0R0P8	Unconventional myosin-IXb	MYO9B
-0.105700001120567	-0.102350004017353	-0.0989999994635582	+	-0.102350000292063	0.000356911319873665	-52.918016960517	3.44743968818411	0.00694637046129384	-0.102350001533826	Q15370	Elongin-B	ELOB
-0.102299995720387	0.0125000001862645	-0.217099994421005		-0.10229999711737	0.262697996767402	-1.54345641797175	0.580543239553973	0.310185944111533	-0.102299996651709	Q9H845	Acyl-CoA dehydrogenase family member 9, mitochondrial	ACAD9
-0.102200001478195	-0.142100006341934	0.0698999986052513		-0.102200001478195	0.465768542535611	-0.89374564125467	0.331829846553869	0.512065415698796	-0.0581333364049594	E7ETD6	Nucleosome-remodeling factor subunit BPTF (Fragment)	BPTF
-0.313699990510941	-0.101899996399879	-0.0122999995946884		-0.101899996399879	0.251515500670779	-1.59618982354493	0.599435246495132	0.298773109103737	-0.142633328835169	A0A024RBD0	Nudix (Nucleoside diphosphate linked moiety X)-type motif 4, isoform CRA_c	NUDT4
-0.101000003516674	-0.0318999998271465	-0.149900004267693		-0.101000003516674	0.110436067394352	-2.75394905516499	0.956889066957213	0.149180453981787	-0.0942666692038377	A0A0S2Z4A5	DNA helicase (Fragment)	MCM7
-0.101000003516674	0.1317999958992	-0.136000007390976		-0.101000003516674	0.717020903038609	-0.417247415728772	0.144468183325222	0.749112914103578	-0.0350666716694832	B2R6X8	cDNA, FLJ93169, highly similar to Homo sapiens GPAA1P anchor attachment protein 1 homolog (yeast) (GPAA1), mRNA	NA
0.000899999984540045	-0.118699997663498	-0.100599996745586		-0.100599996745586	0.189623388513219	-1.95601184053398	0.722108103928734	0.234095293306315	-0.0727999981415148	B4DI68	cDNA FLJ61268, highly similar to Peroxisomal multifunctional enzyme type 2	NA
-0.267399996519089	0.0538000017404556	-0.100199997425079		-0.100199997425079	0.376516029851914	-1.12778042509663	0.424216529348941	0.426001501142421	-0.104599997401237	Q5J7U2	TGF beta-inducible nuclear protein 1	CDK105
0.14920000731945	-0.144899994134903	-0.0998999997973442		-0.0998999997973442	0.760783130890012	-0.348419701492804	0.118739125727055	0.788498363345035	-0.0318666622042656	Q9Y303	N-acetylglucosamine-6-phosphate deacetylase	AMDHD2
0.0189999993890524	-0.218799993395805	-0.0998999997973442		-0.0998999970033763	0.282848821683421	-1.45527229382527	0.548445638566073	0.331229996433571	-0.0998999979346991	P09661	U2 small nuclear ribonucleoprotein A	SNRPA1
-0.164399996399879	-0.0997999981045723	-0.0351999998092651		-0.0997999981045721	0.115884016253651	-2.67583083396078	0.935976461728287	0.155188819849872	-0.0997999981045723	Q07866-7	Isoform P of Kinesin light chain 1	KLC1
-0.12950000166893	0.0718000009655952	-0.0996999964118004		-0.0996999964118004	0.490923347311137	-0.836441715882827	0.308986313250932	0.536038051509693	-0.0524666657050451	E1NZA1	Peroxisome proliferator activated receptor interacting complex protein	PRIC295
-0.0993999987840652	-0.329800009727478	-0.0832000002264977		-0.0993999987840652	0.165157718045248	-2.14472012884549	0.782101128365285	0.208729681672501	-0.17080000291268	O00399	Dynactin subunit 6	DCTN6
-0.0535000003874302	-0.0991999953985214	-0.144899994134903		-0.0991999972611666	0.0640245895600708	-3.75972531993274	1.19365319262675	0.0969169158771666	-0.0991999966402849	Q9UPT9-2	Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 22	USP22
-0.287299990653992	-0.0907000005245209	-0.0988999977707863		-0.0988999977707863	0.131683925065873	-2.47571861532476	0.880467237328067	0.172440716103216	-0.1589666629831	B3KN09	cDNA FLJ13173 fis, clone NT2RP3003831, highly similar to Endonuclease G-like 1 (EC 3.1.30.-)	NA
0.0129000004380941	-0.271699994802475	-0.0988999977707863		-0.0988999977707863	0.28646066984346	-1.44030137099156	0.542935005523833	0.334694287263567	-0.119233330711722	D4Q8H0	Mitogen-activated protein kinase kinase kinase MLT	pk
-0.138199999928474	-0.0592000000178814	-0.0987000018358231		-0.0986999999731777	0.0494600472738208	-4.32793455326748	1.30574547806031	0.0799510413718693	-0.0987000005940596	P49662-2	Isoform 2 of Caspase-4	CASP4
-0.163900002837181	-0.0979999974370003	0.118299998342991		-0.0979999974370003	0.630927949003901	-0.561594855337654	0.200020233682424	0.669078903882597	-0.0478666673103968	J3QQW9	Polycomb protein SUZ12	SUZ12
-0.596000015735626	-0.0100999996066093	-0.0979999974370003		-0.0979999974370003	0.327064120097818	-1.28656751972926	0.48536709827097	0.376127409112512	-0.234700004259745	Q8NBJ4-2	Isoform 2 of Golgi membrane protein 1	GOLM1
-0.0529000014066696	-0.138300001621246	-0.097900003194809		-0.097900003194809	0.0597025417521073	-3.90705650444503	1.2240071793776	0.0918128276411621	-0.0963666687409083	Q9Y5Q8-2	Isoform 2 of General transcription factor 3C polypeptide 5	GTF3C5
-0.0977999940514565	0.096900001168251	-0.292499989271164		-0.0977999940514565	0.476014713200808	-0.870028571320224	0.322379623407282	0.521092634951147	-0.0977999940514565	A0A1W2PQN1	GPI transamidase component PIG-T (Fragment)	PIGT
-0.0966999977827072	-0.108000002801418	0.0217000003904104		-0.0966999977827072	0.279199799773936	-1.47064252970415	0.554084903881462	0.32755604894221	-0.0610000000645717	A0A024R705	Vacuolar protein sorting 4A (Yeast), isoform CRA_c	VPS4A
